country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-11,,,,,-24,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-12,-20,3,,,-21,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-13,,8,,,-3,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-14,,,,,-10,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-15,,,,,0,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-16,,,,,-23,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-17,,,,,-26,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-18,,,,,-26,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-19,,10,,,-22,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-20,,6,,,3,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-21,,,,,-7,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-22,,,,,2,1
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-23,-10,,,,-23,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-24,1,,,,-24,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-25,,,,,-26,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-26,-14,9,,,-19,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-27,-6,5,,,6,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-02-28,,,,,-17,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-01,,,,,3,1
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-02,-5,,,,-21,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-03,,,,,-25,1
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-04,-10,,,,-25,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-05,-15,16,,-43,-18,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-06,,15,,,4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-07,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-08,3,,,,4,1
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-09,-7,,,,-25,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-10,,,,,-25,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-11,,,,,-26,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-12,,9,,,-20,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-13,,10,,,3,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-14,,,,,-8,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-15,,,,,3,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-16,-4,,,,-24,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-17,,,,,-24,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-18,6,,,,-24,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-19,-1,15,,,-19,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-20,,12,,,8,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-21,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-22,,,,,-2,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-23,,,,,-27,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-24,,,,,-29,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-25,,,,,-25,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-26,4,,,,-21,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-27,,7,,,3,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-28,,,,,3,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-29,,,,,-4,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-30,1,,,,-29,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-03-31,,,,,-29,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-04-01,,,,,-29,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-04-02,,,,-48,-37,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-04-03,,-4,,,-31,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Mogilno County,,,,ChIJYyVD-KinBEcRywkOX5oMhIg,2021-04-04,,,,,-12,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-01,-78,-93,,-65,-87,29
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-02,-11,-26,,,-30,11
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-03,,,,,-21,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-04,4,-16,,,-14,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-05,20,5,,-16,-31,9
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-06,-65,-87,,-52,-81,29
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-07,10,-8,,,-29,10
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-08,8,-10,,,-26,10
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-09,18,-17,,,-12,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-10,-18,,,,-15,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-11,8,-14,,-18,-3,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-12,1,-16,,,-25,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-13,4,-15,,-22,-25,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-14,0,-17,,,-26,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-15,-2,-22,,-12,-25,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-16,0,-26,,,-12,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-17,,,,,-15,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-18,-9,-27,,,-8,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-19,-4,-20,,-16,-27,9
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-20,5,-16,,-26,-26,9
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-21,9,-12,,,-22,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-22,3,-16,,,-21,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-23,-1,-23,,,-9,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-24,,,,,-11,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-25,1,-22,,-19,-5,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-26,-1,-17,,-17,-24,9
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-27,4,-17,,-25,-23,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-28,1,-14,,-25,-24,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-29,6,-17,,-11,-20,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-30,1,-24,,,-4,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-01-31,,,,,-1,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-01,2,-21,,-28,-4,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-02,-7,-18,,-30,-21,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-03,-8,-20,,-25,-23,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-04,-8,-17,,,-23,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-05,2,-16,,-17,-20,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-06,-3,-23,,,-9,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-07,,,,,-17,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-08,-20,-25,,-17,-8,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-09,1,-17,,-13,-26,10
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-10,3,-9,,-17,-24,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-11,2,-16,,,-22,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-12,-5,-15,,,-20,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-13,7,-15,,,-10,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-14,-8,,,,-9,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-15,-7,-19,,,-1,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-16,-4,-14,,-25,-21,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-17,-13,-21,,-26,-22,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-18,-8,-12,,,-21,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-19,-4,-14,,,-19,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-20,5,-18,,,-2,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-21,-6,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-22,5,-12,,,2,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-23,8,-13,,-17,-19,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-24,10,-6,,-15,-19,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-25,11,-5,,,-19,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-26,11,-8,,-10,-18,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-27,15,-12,,,-4,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-02-28,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-01,10,-9,,,2,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-02,8,-7,,,-20,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-03,11,-10,,-12,-18,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-04,6,-7,,,-19,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-05,5,-8,,,-15,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-06,16,-9,,,-2,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-07,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-08,,6,,,2,2
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-09,8,-7,,-21,-19,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-10,17,-1,,-11,-20,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-11,2,-9,,,-20,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-12,9,-7,,,-17,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-13,19,-13,,,-6,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-14,,,,,-7,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-15,11,-5,,,1,3
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-16,8,-7,,,-19,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-17,15,-4,,-9,-19,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-18,42,-8,,,-18,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-19,28,-10,,,-16,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-20,33,-13,,,-3,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-21,,,,,-11,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-22,,-13,,,-3,4
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-23,15,-13,,-16,-22,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-24,25,-4,,-13,-21,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-25,28,-3,,,-20,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-26,30,0,,,-17,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-27,17,-15,,,-8,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-28,,,,,2,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-29,7,-16,,-18,-6,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-30,28,-2,,,-25,7
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-03-31,62,-9,,,-25,5
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-04-01,68,-2,,,-28,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-04-02,69,3,,,-33,10
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-04-03,20,-39,,,-36,11
PL,Poland,Kuyavian-Pomeranian Voivodeship,Nakło County,,,,ChIJ27rWysCfA0cRkMMOrTIOAgM,2021-04-04,-31,,,,-15,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-01,,-90,,,-82,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-02,,2,,,-21,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-04,,,,,-12,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-05,,37,,,-34,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-06,,,,,-78,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-07,,13,,,-31,9
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-08,,14,,,-29,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-09,,8,,,-5,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-11,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-12,,-1,,,-28,9
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-13,,-3,,,-31,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-14,,0,,,-29,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-15,,,,,-23,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-16,,,,,-2,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-18,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-19,,-7,,,-29,9
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-20,,,,,-29,8
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-21,,,,,-25,6
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-22,,,,,-20,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-23,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-25,,,,,-4,
PL,Poland,Kuyavian-Pomeranian Voivodeship,Radziejów County,,,,ChIJ2cwkJ4NXG0cRoMMOrTIOAgM,2021-01-26,,,,,-25,8
