region,date,day of the week,per 1 km ²,population_%,region_DOLNOŚLĄSKIE,region_KUJAWSKO-POMORSKIE,region_LUBELSKIE,region_LUBUSKIE,region_MAZOWIECKIE,region_MAŁOPOLSKIE,region_OPOLSKIE,region_PODKARPACKIE,region_PODLASKIE,region_POLSKA,region_POMORSKIE,region_WARMIŃSKO-MAZURSKIE,region_WIELKOPOLSKIE,region_ZACHODNIOPOMORSKIE,region_ŁÓDZKIE,region_ŚLĄSKIE,region_ŚWIĘTOKRZYSKIE,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,region_ŚŚ_average,region_ŚŚ_weighted_average,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
MAZOWIECKIE,2021-03-06,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,-0.02,-0.36,-0.04,0.04,2622.0,299.0
MAZOWIECKIE,2021-03-07,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53,-0.17,-0.44,-0.09,0.05,2652.0,309.0
MAZOWIECKIE,2021-03-08,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.11,-0.41,-0.34,0.11,2757.0,307.0
MAZOWIECKIE,2021-03-09,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,0.0,-0.46,-0.35,0.13,2790.0,307.0
MAZOWIECKIE,2021-03-10,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,0.03,-0.44,-0.34,0.12,2860.0,325.0
MAZOWIECKIE,2021-03-11,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.0,-0.46,-0.35,0.13,2897.0,319.0
MAZOWIECKIE,2021-03-12,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,0.05,-0.44,-0.34,0.13,2974.0,325.0
MAZOWIECKIE,2021-03-13,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,-0.01,-0.34,-0.05,0.04,3048.0,313.0
MAZOWIECKIE,2021-03-14,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47,-0.08,-0.39,-0.07,0.05,3060.0,320.0
MAZOWIECKIE,2021-03-15,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,-0.02,-0.47,-0.35,0.13,3202.0,334.0
MAZOWIECKIE,2021-03-16,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.0,-0.48,-0.36,0.14,3252.0,345.0
MAZOWIECKIE,2021-03-17,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,-0.01,-0.48,-0.35,0.14,3303.0,345.0
MAZOWIECKIE,2021-03-18,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.02,-0.47,-0.35,0.14,3442.0,368.0
MAZOWIECKIE,2021-03-19,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,0.04,-0.48,-0.35,0.14,3625.0,370.0
MAZOWIECKIE,2021-03-20,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.05,-0.44,-0.07,0.06,3666.0,388.0
MAZOWIECKIE,2021-03-21,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59,-0.24,-0.49,-0.11,0.07,3800.0,380.0
MAZOWIECKIE,2021-03-22,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,-0.02,-0.49,-0.37,0.14,4050.0,412.0
MAZOWIECKIE,2021-03-23,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,-0.03,-0.5,-0.38,0.15,4137.0,431.0
MAZOWIECKIE,2021-03-24,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.0,-0.49,-0.38,0.15,4253.0,444.0
MAZOWIECKIE,2021-03-25,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.07,-0.46,-0.38,0.14,4244.0,477.0
MAZOWIECKIE,2021-03-26,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,0.08,-0.46,-0.37,0.14,4341.0,478.0
MAZOWIECKIE,2021-03-27,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44,-0.08,-0.42,-0.07,0.06,4367.0,496.0
MAZOWIECKIE,2021-03-28,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,0.91,-0.4,0.03,0.05,4474.0,502.0
MAZOWIECKIE,2021-03-29,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,-0.07,-0.52,-0.41,0.16,4645.0,529.0
MAZOWIECKIE,2021-03-30,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,0.03,-0.51,-0.41,0.16,4674.0,515.0
MAZOWIECKIE,2021-03-31,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.12,-0.43,-0.4,0.12,4675.0,506.0
MAZOWIECKIE,2021-04-01,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.22,-0.45,-0.42,0.13,4738.0,512.0
MAZOWIECKIE,2021-04-02,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,0.27,-0.51,-0.5,0.17,4772.0,514.0
MAZOWIECKIE,2021-04-03,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65,-0.31,-0.57,-0.33,0.11,4721.0,513.0
MAZOWIECKIE,2021-04-04,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79,-0.54,-0.6,-0.11,0.02,4809.0,513.0
MAZOWIECKIE,2021-04-05,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.81,-0.83,-0.74,-0.87,0.22,4877.0,508.0
MAZOWIECKIE,2021-04-06,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,-0.1,-0.54,-0.46,0.15,4905.0,509.0
MAZOWIECKIE,2021-04-07,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46,-0.07,-0.53,-0.41,0.16,4926.0,522.0
MAZOWIECKIE,2021-04-08,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42,0.0,-0.51,-0.4,0.16,4872.0,536.0
MAZOWIECKIE,2021-04-09,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36,0.05,-0.48,-0.38,0.14,4799.0,550.0
MAZOWIECKIE,2021-04-10,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,-0.01,-0.36,-0.05,0.03,4776.0,547.0
MAZOWIECKIE,2021-04-11,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,0.17,-0.22,-0.01,0.01,4734.0,551.0
MAZOWIECKIE,2021-04-12,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,0.02,-0.46,-0.38,0.13,4809.0,552.0
MAZOWIECKIE,2021-04-13,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,0.01,-0.51,-0.39,0.16,4706.0,559.0
MAZOWIECKIE,2021-04-14,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.04,-0.53,-0.39,0.16,4616.0,558.0
MAZOWIECKIE,2021-04-15,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37,0.03,-0.49,-0.38,0.15,4562.0,549.0
MAZOWIECKIE,2021-04-16,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,0.04,-0.49,-0.37,0.15,4447.0,540.0
MAZOWIECKIE,2021-04-17,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,-0.41,-0.04,0.05,4398.0,536.0
MAZOWIECKIE,2021-04-18,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,0.07,-0.29,0.0,0.02,4466.0,530.0
MAZOWIECKIE,2021-04-19,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,0.05,-0.41,-0.34,0.1,4373.0,526.0
MAZOWIECKIE,2021-04-20,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,0.07,-0.41,-0.34,0.12,4135.0,519.0
MAZOWIECKIE,2021-04-21,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.08,-0.41,-0.34,0.11,3988.0,514.0
MAZOWIECKIE,2021-04-22,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,0.1,-0.44,-0.33,0.12,3903.0,504.0
MAZOWIECKIE,2021-04-23,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.09,-0.45,-0.33,0.12,3788.0,512.0
MAZOWIECKIE,2021-04-24,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,0.01,-0.35,0.0,0.02,3679.0,495.0
MAZOWIECKIE,2021-04-25,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,1.08,-0.3,0.1,0.01,3673.0,504.0
MAZOWIECKIE,2021-04-26,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,0.01,-0.43,-0.32,0.11,3618.0,481.0
MAZOWIECKIE,2021-04-27,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.09,-0.41,-0.31,0.11,3368.0,460.0
MAZOWIECKIE,2021-04-28,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.12,-0.38,-0.31,0.09,3273.0,458.0
MAZOWIECKIE,2021-04-29,0.8571428571428571,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17,0.27,-0.36,-0.31,0.08,3114.0,444.0
MAZOWIECKIE,2021-04-30,0.0,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,0.49,-0.35,-0.34,0.05,2980.0,409.0
MAZOWIECKIE,2021-05-01,0.1428571428571428,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.73,-0.75,-0.54,-0.39,0.04,2867.0,406.0
MAZOWIECKIE,2021-05-02,0.2857142857142857,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.14,-0.54,-0.16,0.04,2813.0,396.0
MAZOWIECKIE,2021-05-03,0.4285714285714285,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64,-0.74,-0.68,-0.86,0.21,2771.0,403.0
MAZOWIECKIE,2021-05-04,0.5714285714285714,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,0.29,-0.37,-0.37,0.08,2691.0,375.0
MAZOWIECKIE,2021-05-05,0.7142857142857143,0.3358632323960778,0.1412924447801523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14,0.14,-0.38,-0.32,0.09,2549.0,363.0
MAŁOPOLSKIE,2020-10-23,0.0,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.1,-0.37,-0.3,0.11,1671.0,163.0
MAŁOPOLSKIE,2020-10-24,0.1428571428571428,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.15,-0.42,-0.13,0.08,1667.0,160.0
MAŁOPOLSKIE,2020-10-25,0.2857142857142857,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55,-0.125,-0.43,-0.24,0.07,1763.0,172.0
MAŁOPOLSKIE,2020-10-26,0.4285714285714285,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34,-0.1,-0.33,-0.25,0.1,1907.0,188.0
MAŁOPOLSKIE,2020-10-27,0.5714285714285714,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-0.14,-0.37,-0.4,0.13,1972.0,207.0
MAŁOPOLSKIE,2020-10-28,0.7142857142857143,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,-0.12,-0.34,-0.39,0.12,2003.0,215.0
MAŁOPOLSKIE,2020-10-29,0.8571428571428571,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36,-0.13,-0.44,-0.39,0.13,2072.0,209.0
MAŁOPOLSKIE,2020-10-30,0.0,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,-0.12,-0.43,-0.37,0.13,2250.0,208.0
MAŁOPOLSKIE,2020-10-31,0.1428571428571428,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43,-0.17,-0.46,-0.17,0.08,2289.0,212.0
MAŁOPOLSKIE,2020-11-01,0.2857142857142857,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.67,-0.18,-0.55,-0.32,0.08,2366.0,217.0
MAŁOPOLSKIE,2020-11-02,0.4285714285714285,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.19,-0.46,-0.29,0.12,2431.0,239.0
MAŁOPOLSKIE,2020-11-03,0.5714285714285714,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,-0.17,-0.43,-0.4,0.14,2535.0,256.0
MAŁOPOLSKIE,2020-11-04,0.7142857142857143,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.19,-0.49,-0.4,0.16,2553.0,239.0
MAŁOPOLSKIE,2020-11-05,0.8571428571428571,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.11,-0.45,-0.38,0.14,2538.0,248.0
MAŁOPOLSKIE,2020-11-06,0.0,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32,-0.11,-0.44,-0.36,0.14,2564.0,265.0
MAŁOPOLSKIE,2020-11-07,0.1428571428571428,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,-0.18,-0.47,-0.14,0.08,2469.0,261.0
MAŁOPOLSKIE,2020-11-08,0.2857142857142857,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54,-0.175,-0.44,-0.21,0.05,2505.0,265.0
MAŁOPOLSKIE,2020-11-09,0.4285714285714285,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43,-0.17,-0.48,-0.27,0.12,2623.0,271.0
MAŁOPOLSKIE,2020-11-10,0.5714285714285714,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0.05,-0.45,-0.41,0.14,2486.0,274.0
MAŁOPOLSKIE,2020-11-11,0.7142857142857143,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76,-0.82,-0.69,-0.83,0.29,2438.0,268.0
MAŁOPOLSKIE,2020-11-12,0.8571428571428571,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,-0.12,-0.49,-0.4,0.15,2479.0,276.0
MAŁOPOLSKIE,2020-11-13,0.0,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.11,-0.49,-0.38,0.15,2384.0,289.0
MAŁOPOLSKIE,2020-11-14,0.1428571428571428,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44,-0.15,-0.47,-0.12,0.07,2390.0,266.0
MAŁOPOLSKIE,2020-11-15,0.2857142857142857,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.51,-0.155,-0.43,-0.2,0.05,2320.0,254.0
MAŁOPOLSKIE,2020-11-16,0.4285714285714285,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.16,-0.46,-0.23,0.11,2292.0,257.0
MAŁOPOLSKIE,2020-11-17,0.5714285714285714,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,-0.17,-0.45,-0.38,0.14,2282.0,254.0
MAŁOPOLSKIE,2020-11-18,0.7142857142857143,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.15,-0.46,-0.36,0.13,2065.0,246.0
MAŁOPOLSKIE,2020-11-19,0.8571428571428571,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,-0.15,-0.46,-0.36,0.13,2080.0,259.0
MAŁOPOLSKIE,2020-11-20,0.0,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.12,-0.47,-0.33,0.14,2017.0,252.0
MAŁOPOLSKIE,2020-11-21,0.1428571428571428,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43,-0.14,-0.47,-0.11,0.07,1947.0,249.0
MAŁOPOLSKIE,2020-11-22,0.2857142857142857,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59,-0.15,-0.5,-0.2,0.06,1898.0,240.0
MAŁOPOLSKIE,2020-11-23,0.4285714285714285,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41,-0.16,-0.47,-0.21,0.11,1935.0,229.0
MAŁOPOLSKIE,2020-11-24,0.5714285714285714,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,-0.16,-0.44,-0.36,0.14,1811.0,214.0
MAŁOPOLSKIE,2020-11-25,0.7142857142857143,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37,-0.15,-0.46,-0.35,0.13,1768.0,214.0
MAŁOPOLSKIE,2020-11-26,0.8571428571428571,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36,-0.14,-0.46,-0.34,0.13,1709.0,212.0
MAŁOPOLSKIE,2020-11-27,0.0,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39,-0.13,-0.47,-0.32,0.13,1663.0,214.0
MAŁOPOLSKIE,2020-11-28,0.1428571428571428,1.317000694097269,0.0888658697634051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,-0.11,-0.43,-0.08,0.06,1557.0,212.0
